trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.033, 'e': 0.9900498337491681}",30,0,-135.34942932244903,"{0: 14, 1: 10, 2: 5, 3: 0, 4: 1}",0
2,False,"{'a': 0.033, 'e': 0.9801986733067553}",25,0,-65.94779009512521,"{0: 19, 1: 0, 2: 3, 3: 3, 4: 0}",0
3,False,"{'a': 0.033, 'e': 0.9704455335485082}",25,0,-211.57090668193075,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
4,False,"{'a': 0.033, 'e': 0.9607894391523232}",30,0,-132.89343876899673,"{0: 15, 1: 3, 2: 11, 3: 1, 4: 0}",0
5,False,"{'a': 0.033, 'e': 0.951229424500714}",20,0,-112.25888195053953,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
6,False,"{'a': 0.033, 'e': 0.9417645335842487}",30,0,-148.48163875354763,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
7,False,"{'a': 0.033, 'e': 0.9323938199059483}",20,0,-94.47757457882915,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
8,False,"{'a': 0.033, 'e': 0.9231163463866358}",25,0,-243.97617052453072,"{0: 10, 1: 1, 2: 10, 3: 0, 4: 4}",0
9,False,"{'a': 0.033, 'e': 0.9139311852712282}",20,0,-93.3546420444368,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
10,False,"{'a': 0.033, 'e': 0.9048374180359595}",30,5,-124.39939169275445,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",1
11,False,"{'a': 0.033, 'e': 0.8958341352965282}",25,0,-104.42245217356475,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
12,False,"{'a': 0.033, 'e': 0.8869204367171575}",20,0,-102.70174979811742,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
13,False,"{'a': 0.033, 'e': 0.8780954309205613}",20,0,-126.9187192401024,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
14,False,"{'a': 0.033, 'e': 0.8693582353988059}",20,0,-91.62485909408844,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
15,False,"{'a': 0.033, 'e': 0.8607079764250578}",20,0,-153.33416346483205,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
16,False,"{'a': 0.033, 'e': 0.8521437889662113}",25,0,-166.70947584286867,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
17,False,"{'a': 0.033, 'e': 0.8436648165963837}",35,17,-50.58488175855301,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 0}",1
18,False,"{'a': 0.033, 'e': 0.835270211411272}",25,13,-83.08880780058166,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 1}",1
19,False,"{'a': 0.033, 'e': 0.8269591339433623}",20,0,-51.03581993503757,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
20,False,"{'a': 0.033, 'e': 0.8187307530779818}",30,0,-160.99276506548546,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
21,False,"{'a': 0.033, 'e': 0.8105842459701871}",25,0,-154.65582720423322,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
22,False,"{'a': 0.033, 'e': 0.8025187979624785}",25,0,-98.39120159819709,"{0: 13, 1: 7, 2: 4, 3: 0, 4: 1}",0
23,False,"{'a': 0.033, 'e': 0.794533602503334}",20,0,-122.81870823582845,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
24,False,"{'a': 0.033, 'e': 0.7866278610665535}",20,7,-33.10391972411708,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
25,False,"{'a': 0.033, 'e': 0.7788007830714049}",20,0,-20.049593371213376,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
26,False,"{'a': 0.033, 'e': 0.7710515858035663}",20,0,-8.644522429835767,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
27,False,"{'a': 0.033, 'e': 0.7633794943368531}",25,0,-49.84738201073608,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
28,False,"{'a': 0.033, 'e': 0.7557837414557255}",20,0,-72.53228389901898,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.033, 'e': 0.7482635675785653}",20,6,-44.03980250951409,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
30,False,"{'a': 0.033, 'e': 0.7408182206817179}",20,0,-77.74874470143824,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
31,False,"{'a': 0.033, 'e': 0.7334469562242892}",20,0,-131.19644774781437,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
32,False,"{'a': 0.033, 'e': 0.7261490370736909}",30,0,-157.87689753572334,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
33,False,"{'a': 0.033, 'e': 0.7189237334319262}",25,0,-141.95481115323034,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
34,False,"{'a': 0.033, 'e': 0.7117703227626097}",25,10,-10.11755647920235,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
35,False,"{'a': 0.033, 'e': 0.7046880897187134}",25,0,-78.56252224823578,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
36,False,"{'a': 0.033, 'e': 0.697676326071031}",25,10,-22.763815085456628,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
37,False,"{'a': 0.033, 'e': 0.6907343306373547}",20,0,-120.49105590220006,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
38,False,"{'a': 0.033, 'e': 0.6838614092123558}",20,0,-32.45697486992166,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
39,False,"{'a': 0.033, 'e': 0.6770568744981647}",30,0,-63.997771878423436,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
40,False,"{'a': 0.033, 'e': 0.6703200460356393}",20,0,-79.55367644882583,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
41,False,"{'a': 0.033, 'e': 0.6636502501363194}",30,0,-80.81422655496071,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
42,False,"{'a': 0.033, 'e': 0.6570468198150567}",30,5,-120.55158577154009,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",1
43,False,"{'a': 0.033, 'e': 0.6505090947233165}",30,0,-98.83501549331099,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
44,False,"{'a': 0.033, 'e': 0.6440364210831414}",25,9,-51.89118782925122,"{0: 10, 1: 3, 2: 1, 3: 2, 4: 0}",1
45,False,"{'a': 0.033, 'e': 0.6376281516217733}",25,0,-147.32907273854667,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
46,False,"{'a': 0.033, 'e': 0.631283645506926}",20,0,-21.527393722644817,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.033, 'e': 0.6250022682827008}",30,12,-56.26647117335889,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 0}",1
48,False,"{'a': 0.033, 'e': 0.6187833918061408}",20,0,14.22167411482592,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.033, 'e': 0.6126263941844161}",25,10,-46.76461221137993,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
50,False,"{'a': 0.033, 'e': 0.6065306597126334}",25,0,-48.18849268203948,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
51,False,"{'a': 0.033, 'e': 0.6004955788122659}",20,10,-34.31604896899585,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
52,False,"{'a': 0.033, 'e': 0.5945205479701944}",25,18,3.22085924119484,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.033, 'e': 0.5886049696783552}",20,0,-76.01985846081878,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
54,False,"{'a': 0.033, 'e': 0.5827482523739896}",20,2,-105.50008159102354,"{0: 11, 1: 1, 2: 2, 3: 3, 4: 1}",1
55,False,"{'a': 0.033, 'e': 0.5769498103804866}",20,10,10.920492944485996,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.033, 'e': 0.5712090638488149}",25,0,-33.6562754910228,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
57,False,"{'a': 0.033, 'e': 0.5655254386995371}",30,0,-114.4737771571844,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
58,False,"{'a': 0.033, 'e': 0.559898366565402}",20,3,-144.04592416997687,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 4}",1
59,False,"{'a': 0.033, 'e': 0.5543272847345071}",20,0,-2.487658978076065,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
60,False,"{'a': 0.033, 'e': 0.5488116360940265}",25,0,-63.27348733784186,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
61,False,"{'a': 0.033, 'e': 0.5433508690744998}",30,13,-36.644862143033976,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
62,False,"{'a': 0.033, 'e': 0.5379444375946745}",20,9,-60.87127957021928,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
63,False,"{'a': 0.033, 'e': 0.5325918010068972}",20,0,-81.76025720475134,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
64,False,"{'a': 0.033, 'e': 0.5272924240430485}",20,0,6.444334477707905,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
65,False,"{'a': 0.033, 'e': 0.522045776761016}",25,0,-32.5010555193242,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
66,False,"{'a': 0.033, 'e': 0.5168513344916992}",30,0,-91.26467384162841,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
67,False,"{'a': 0.033, 'e': 0.5117085777865424}",30,3,-64.64339514705344,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 1}",1
68,False,"{'a': 0.033, 'e': 0.5066169923655895}",20,2,-24.5464119674464,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
69,False,"{'a': 0.033, 'e': 0.5015760690660555}",20,0,-15.065455672354755,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
70,False,"{'a': 0.033, 'e': 0.49658530379140947}",20,0,-66.44846061477064,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
71,False,"{'a': 0.033, 'e': 0.4916441974609651}",20,0,-91.10493890021796,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
72,False,"{'a': 0.033, 'e': 0.4867522559599717}",20,0,-25.047122283097384,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
73,False,"{'a': 0.033, 'e': 0.48190899009020244}",25,0,-118.05472536036811,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
74,False,"{'a': 0.033, 'e': 0.4771139155210344}",20,0,-2.485275789258898,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
75,False,"{'a': 0.033, 'e': 0.4723665527410147}",20,0,-65.73992049256465,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
76,False,"{'a': 0.033, 'e': 0.46766642700990924}",25,0,-80.121581683884,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
77,False,"{'a': 0.033, 'e': 0.46301306831122807}",30,0,-98.53786353984111,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
78,False,"{'a': 0.033, 'e': 0.4584060113052235}",20,0,-33.693499634999434,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.033, 'e': 0.45384479528235583}",30,18,16.828155233370563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.033, 'e': 0.44932896411722156}",20,2,-63.21091532138408,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
81,False,"{'a': 0.033, 'e': 0.4448580662229411}",25,0,-23.610872674181103,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
82,False,"{'a': 0.033, 'e': 0.44043165450599925}",20,13,-6.9864530672581875,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.033, 'e': 0.43604928632153556}",30,11,-93.87786739038066,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
84,False,"{'a': 0.033, 'e': 0.43171052342907973}",25,0,-42.79266976152875,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
85,False,"{'a': 0.033, 'e': 0.4274149319487267}",20,7,4.7976731439503935,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.033, 'e': 0.4231620823177488}",35,17,-45.83214189115787,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
87,False,"{'a': 0.033, 'e': 0.418951549247639}",30,0,-6.155388875913844,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
88,False,"{'a': 0.033, 'e': 0.4147829116815814}",25,18,6.849738980744961,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.033, 'e': 0.4106557527523455}",20,14,10.141565766806423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.033, 'e': 0.4065696597405991}",30,19,-50.38700277240222,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
91,False,"{'a': 0.033, 'e': 0.40252422403363597}",25,0,-4.624180167651851,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
92,False,"{'a': 0.033, 'e': 0.39851904108451414}",25,0,-176.51140108047318,"{0: 19, 1: 0, 2: 0, 3: 2, 4: 4}",0
93,False,"{'a': 0.033, 'e': 0.3945537103716011}",20,0,-40.47574099492434,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
94,False,"{'a': 0.033, 'e': 0.3906278353585211}",20,0,-26.326367134025162,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
95,False,"{'a': 0.033, 'e': 0.3867410234545012}",25,12,11.59456985997615,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.033, 'e': 0.38289288597511206}",30,20,19.408061616679298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.033, 'e': 0.37908303810339883}",20,14,8.915891645525663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.033, 'e': 0.37531109885139957}",25,14,7.937341421771251,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.033, 'e': 0.3715766910220457}",25,0,-59.71688624903927,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
100,False,"{'a': 0.033, 'e': 0.36787944117144233}",25,11,10.64891660510662,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.033, 'e': 0.3642189795715233}",25,15,-36.388104163038754,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
102,False,"{'a': 0.033, 'e': 0.3605949401730783}",20,0,5.061684571897247,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
103,False,"{'a': 0.033, 'e': 0.3570069605691474}",20,0,4.813598076374789,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
104,False,"{'a': 0.033, 'e': 0.35345468195878016}",30,12,-83.5840153107159,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
105,False,"{'a': 0.033, 'e': 0.3499377491111553}",25,0,-9.326153564887374,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
106,False,"{'a': 0.033, 'e': 0.3464558103300574}",25,14,-38.44861811490109,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.033, 'e': 0.34300851741870664}",20,0,-26.925896890995087,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
108,False,"{'a': 0.033, 'e': 0.3395955256449391}",25,0,-20.973205962808002,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
109,False,"{'a': 0.033, 'e': 0.33621649370673334}",25,12,-96.4607979739273,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 2}",1
110,False,"{'a': 0.033, 'e': 0.33287108369807955}",25,0,18.83173225299858,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
111,False,"{'a': 0.033, 'e': 0.32955896107518906}",20,10,-14.65355154072435,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.033, 'e': 0.32627979462303947}",25,2,-39.7900382883236,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
113,False,"{'a': 0.033, 'e': 0.3230332564222529}",20,0,15.764328781866018,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.033, 'e': 0.31981902181630384}",20,0,-39.069020102330285,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
115,False,"{'a': 0.033, 'e': 0.31663676937905316}",25,0,-46.20732958174896,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
116,False,"{'a': 0.033, 'e': 0.3134861808826053}",25,14,-19.196078635734114,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
117,False,"{'a': 0.033, 'e': 0.31036694126548503}",25,9,-57.34449496245797,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
118,False,"{'a': 0.033, 'e': 0.30727873860113125}",20,5,-86.15049720781676,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 1}",1
119,False,"{'a': 0.033, 'e': 0.3042212640667041}",30,8,3.7592336579236916,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.033, 'e': 0.30119421191220214}",20,5,-34.371936140194926,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.033, 'e': 0.2981972794298874}",35,0,11.123343066313126,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
122,False,"{'a': 0.033, 'e': 0.2952301669240142}",30,12,2.3401657191051446,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.033, 'e': 0.2922925776808594}",30,10,-34.014198630001054,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
124,False,"{'a': 0.033, 'e': 0.2893842179390506}",20,13,15.685424486071147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.033, 'e': 0.2865047968601901}",20,0,3.0523008858296112,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
126,False,"{'a': 0.033, 'e': 0.2836540264997704}",20,9,8.6989962547242,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.033, 'e': 0.2808316217783798}",20,0,-23.508484141161535,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
128,False,"{'a': 0.033, 'e': 0.27803730045319414}",30,16,5.506588370540715,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
129,False,"{'a': 0.033, 'e': 0.27527078308975234}",25,12,22.09802541427161,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.033, 'e': 0.2725317930340126}",30,0,0.008378040251450614,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
131,False,"{'a': 0.033, 'e': 0.2698200563846868}",20,0,-11.364089032692675,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
132,False,"{'a': 0.033, 'e': 0.26713530196585034}",20,2,10.296976617224946,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.033, 'e': 0.26447726129982396}",20,0,15.463440777642598,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.033, 'e': 0.261845668580326}",20,0,-11.889262639540341,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
135,False,"{'a': 0.033, 'e': 0.2592402606458915}",20,0,-11.113771098356068,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
136,False,"{'a': 0.033, 'e': 0.2566607769535559}",25,0,10.535146281515907,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
137,False,"{'a': 0.033, 'e': 0.25410695955280027}",20,7,-47.163893528253396,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
138,False,"{'a': 0.033, 'e': 0.25157855305975646}",25,10,20.08783274350838,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.033, 'e': 0.24907530463166816}",30,20,-37.59973641278715,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
140,False,"{'a': 0.033, 'e': 0.24659696394160643}",30,4,-40.547912055003486,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 1}",1
141,False,"{'a': 0.033, 'e': 0.2441432831534371}",25,0,-3.9867854912164313,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
142,False,"{'a': 0.033, 'e': 0.24171401689703645}",30,21,4.7626091465155636,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.033, 'e': 0.23930892224375455}",20,0,13.731945150001813,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.033, 'e': 0.23692775868212176}",25,17,14.1229055513855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.033, 'e': 0.23457028809379765}",20,2,-3.7376952223926043,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.033, 'e': 0.23223627472975883}",20,16,8.064325310032277,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.033, 'e': 0.22992548518672384}",20,0,-50.91665493640505,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
148,False,"{'a': 0.033, 'e': 0.22763768838381274}",25,10,22.6282750622698,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.033, 'e': 0.22537265553943872}",25,11,16.423913313328715,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.033, 'e': 0.22313016014842982}",35,18,5.091671942750205,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.033, 'e': 0.2209099779593782}",25,6,0.6548654858911978,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.033, 'e': 0.21871188695221475}",30,8,-15.60561156255316,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
153,False,"{'a': 0.033, 'e': 0.21653566731600707}",20,0,-50.22791603186015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
154,False,"{'a': 0.033, 'e': 0.21438110142697794}",20,6,11.078735799063885,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.033, 'e': 0.21224797382674304}",20,0,8.072202577129207,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.033, 'e': 0.21013607120076472}",30,8,22.483140800198147,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.033, 'e': 0.20804518235702046}",20,12,7.874874278989985,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.033, 'e': 0.20597509820488344}",20,8,10.913720281094507,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.033, 'e': 0.20392561173421342}",25,0,-61.49360105618157,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.033, 'e': 0.20189651799465538}",30,19,6.60034760629209,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.033, 'e': 0.1998876140751445}",25,8,-2.242447445505985,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
162,False,"{'a': 0.033, 'e': 0.19789869908361465}",20,5,11.206643329981526,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.033, 'e': 0.19592957412690934}",30,3,30.431352364758503,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.033, 'e': 0.19398004229089189}",20,0,30.038348171463134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.033, 'e': 0.19204990862075408}",20,0,8.28454601322716,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
166,False,"{'a': 0.033, 'e': 0.1901389801015205}",30,20,8.669536724300725,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.033, 'e': 0.1882470656387468}",20,8,9.431350731611325,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.033, 'e': 0.18637397603940997}",20,11,-19.121955701692276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.033, 'e': 0.18451952399298926}",35,0,24.883754047104862,"{0: 32, 1: 2, 2: 1, 3: 0, 4: 0}",0
